IRIS;COM;DEP;NBUC10;RFUCQ110;RFUCQ210;RFUCQ310;RFUCIQ10;RFUCD110;RFUCD210;RFUCD310;RFUCD410;RFUCD610;RFUCD710;RFUCD810;RFUCD910;RFUCRD10;RFUCET10;RFUCGI10
781460112;78146;78;1456,5;24135;37023;52253;28118;15484;21396;25908;31068;41784;49087;57028;71582;4,6;32935,47;0,3544
781460113;78146;78;1264,9;27800;41462;65802;38002;18694;25199;30928;36158;50074;59614;75785;107748;5,8;61409,94;0,4193
781580101;78158;78;1303,1;21599;32273;47428;25829;12453;19253;23698;27578;36940;44212;51430;66767;5,4;27646,28;0,3505
781580102;78158;78;1487,1;24436;34714;46996;22560;16653;21489;26236;31153;38007;43291;52600;67099;4,0;49977,92;0,3553
781580103;78158;78;1756,3;22327;31844;44147;21820;13940;20337;24232;28136;35731;41078;47913;59940;4,3;31585,06;0,3284
781580104;78158;78;1454,6;21662;31581;42650;20988;14775;19092;23745;27541;35114;39902;45491;58725;4,0;21419,35;0,3026
781580105;78158;78;1355,4;16778;26771;39305;22527;11104;14679;19213;22611;31293;36547;42648;53171;4,8;20367,42;0,3324
781580106;78158;78;1676,8;18291;26121;37186;18895;12391;16794;19754;22489;29901;35018;40299;51473;4,2;46854,99;0,3577
781580107;78158;78;1574,9;26060;37449;51652;25592;18441;23319;27939;32559;43038;47919;57246;76790;4,2;76876,48;0,3668
781580108;78158;78;1550,4;26529;41545;63144;36615;17371;23656;29419;35558;49222;56926;73971;100516;5,8;53982,66;0,4079
781580109;78158;78;1358,6;23572;33595;44654;21082;16189;21831;25096;29671;36767;41436;49250;61428;3,8;22518,18;0,2981
781580110;78158;78;1864,6;20261;28280;40558;20297;14162;18781;22137;25028;32003;37337;43910;55397;3,9;25644,25;0,3194
781580111;78158;78;1564,2;18836;26991;38179;19343;12290;17211;20431;23812;30642;34630;41128;50937;4,1;19638,98;0,3076
781580112;78158;78;1487,6;19152;28721;40921;21769;13391;17416;21426;25403;32935;37909;43907;53635;4,0;20787,13;0,3191
781580113;78158;78;1616,0;20617;29382;39533;18916;13608;19001;22379;25432;32850;37460;43141;53116;3,9;22562,16;0,3001
781650101;78165;78;2295,7;21764;29541;39768;18004;15998;20176;23228;26333;32847;37315;42902;51831;3,2;19696,35;0,2720
781650102;78165;78;2252,4;14933;21813;29380;14447;9635;13392;16186;19241;24634;27530;31495;37634;3,9;12455,60;0,2846
781650103;78165;78;1496,5;14311;19518;25218;10907;9290;12386;15365;17564;21829;23810;26783;31686;3,4;9229,88;0,2512
781650104;78165;78;1655,1;18071;24140;31087;13017;12821;16505;19340;21613;26852;29478;33146;39035;3,0;16983,67;0,2570
781650105;78165;78;2397,5;12371;19279;27149;14778;7333;10889;13585;16470;21952;25267;28999;35213;4,8;12581,41;0,3114
781650106;78165;78;1720,5;15514;24169;32510;16996;8265;13456;17427;20923;27090;30423;34550;42040;5,1;14870,64;0,3071
781720101;78172;78;1408,6;17607;27001;39039;21432;9686;15255;19906;23042;30763;35482;41723;51756;5,3;25882,19;0,3435
781720102;78172;78;1296,7;13091;21127;30253;17162;7082;11193;14484;18266;23996;28021;32596;39979;5,6;14378,13;0,3296
781720103;78172;78;1096,7;13551;21286;29097;15546;7375;11864;15166;18217;24023;27274;30832;38595;5,2;12397,93;0,3090
781720104;78172;78;1585,5;14709;23263;33038;18329;8150;12759;16626;20278;26800;30583;36132;43692;5,4;20638,20;0,3428
781720105;78172;78;1402,6;20588;27496;37282;16694;14635;19081;21758;25140;31152;34946;40244;48842;3,3;14299,58;0,2528
781720106;78172;78;1428,6;19827;26432;35101;15274;13246;18667;21267;24008;29595;33120;37259;42999;3,2;13380,00;0,2480
781720107;78172;78;1882,4;18044;24808;34260;16216;12838;16659;19553;22411;28133;31904;37255;46265;3,6;15760,27;0,2861
781720108;78172;78;1199,6;17744;24212;31751;14007;12092;16310;19162;22143;26784;30477;33775;42150;3,5;13942,63;0,2714
781720109;78172;78;1882,6;14285;22659;31810;17525;8287;12653;15837;19511;25965;29745;34580;41928;5,1;15615,86;0,3231
781720110;78172;78;1416,9;19443;27127;35787;16344;13774;18077;21292;24158;30485;33618;38622;48172;3,5;15713,67;0,2696
781720111;78172;78;1386,6;16864;23063;32033;15169;10537;14985;18370;20458;25972;29593;34446;42935;4,1;14105,23;0,2923
781720112;78172;78;2922,3;13464;20977;29953;16489;6944;11691;15199;18422;23986;27638;32510;40185;5,8;15172,16;0,3326
781720113;78172;78;1274,0;17433;25894;35589;18156;11291;15458;18919;22365;29069;33187;38774;50818;4,5;17388,62;0,3092
781720114;78172;78;1752,8;12684;19459;27887;15203;7454;11311;13859;16874;22248;25905;30706;37822;5,1;13163,38;0,3228
781720115;78172;78;1269,9;14200;21244;29749;15549;9082;12867;15660;18624;24533;27727;31660;38830;4,3;12659,88;0,2954
781900101;78190;78;1311,8;26318;41479;57678;31360;17945;24236;30308;35745;46371;54751;63915;85209;4,7;52752,05;0,3723
781900102;78190;78;1474,0;27938;43535;64304;36366;17398;25920;31717;37157;51070;59003;69399;98552;5,7;54909,19;0,3926
781900103;78190;78;2268,0;20709;32630;48452;27743;12654;18628;22503;27261;38657;44226;53559;69793;5,5;30027,94;0,3648
781900104;78190;78;1603,5;26566;41424;60425;33859;17896;24071;29027;35845;46633;55769;68951;108570;6,1;64942,39;0,4304
782080101;78208;78;3467,4;15946;22127;29366;13420;9231;14148;17540;20088;24706;27667;31322;37669;4,1;11897,51;0,2713
782080102;78208;78;2065,2;14656;21963;30526;15870;8682;12887;16255;19639;24754;28333;32698;39168;4,5;13471,65;0,2976
782080103;78208;78;2483,4;7845;14289;23360;15515;4592;6685;8797;11564;17702;21460;25578;32169;7,0;11947,39;0,3797
782080104;78208;78;1466,7;16372;23882;31064;14692;9538;14861;17666;20450;26587;29335;32962;39870;4,2;14288,97;0,2801
782080105;78208;78;1769,1;19913;25776;32643;12730;13029;17817;21505;23586;27887;30506;34430;40895;3,1;12084,97;0,2365
782080106;78208;78;1508,3;20438;27755;36171;15733;12006;18331;21901;24818;31181;34242;38929;45944;3,8;15911,99;0,2740
782080107;78208;78;2090,7;18969;27683;38807;19838;12198;17156;21194;24337;32469;36516;42138;53874;4,4;23873,00;0,3171
782080108;78208;78;2980,8;14989;22131;30278;15289;8067;13453;16561;19745;25295;28632;32077;37231;4,6;11467,51;0,2781
782420101;78242;78;1524,8;19343;25917;33246;13903;13354;17231;20850;23168;28712;31478;36519;44420;3,3;14975,87;0,2596
782420102;78242;78;1497,6;12240;19365;26823;14583;7752;10837;13613;16489;21613;25416;28780;35387;4,6;11119,51;0,3025
782420103;78242;78;1322,8;13374;21217;30753;17379;7409;11318;14875;17980;24629;28825;33323;41540;5,6;14641,40;0,3333
782420104;78242;78;1544,9;12547;18975;27063;14516;7516;10787;13823;16646;22154;25053;30057;37911;5,0;12608,91;0,3173
782420105;78242;78;1750,1;21551;28864;38147;16596;14720;19818;23337;26087;31969;35431;41038;49015;3,3;15981,15;0,2590
782420106;78242;78;1246,5;23542;31605;41617;18075;16464;21709;25393;29215;35344;38819;44407;53655;3,3;16545,99;0,2565
782970101;78297;78;2765,2;14113;22459;32649;18536;8101;12390;15829;19157;25714;30367;35427;44093;5,4;17263,37;0,3338
782970102;78297;78;1376,6;12466;20526;30885;18419;7233;10939;13868;17168;24610;29083;33604;41080;5,7;15190,87;0,3381
782970103;78297;78;2942,9;13904;22663;32542;18638;8347;12277;16060;19344;26426;30237;35570;43987;5,3;16617,92;0,3355
782970104;78297;78;1905,3;15713;23734;31275;15562;9305;13753;17637;20711;26403;29573;34449;42476;4,6;14122,07;0,2973
782970105;78297;78;2088,2;15242;23537;32832;17590;10211;13817;16940;20464;26523;30391;35067;46154;4,5;15569,85;0,3107
782970106;78297;78;1854,4;14217;21510;28905;14688;9031;12836;16088;18919;23939;26866;30896;37366;4,1;11787,07;0,2842
782970107;78297;78;2225,6;16275;23560;32350;16075;10765;14615;17796;20722;26859;30544;35084;41684;3,9;13981,27;0,2838
782970108;78297;78;2472,5;16369;24251;33291;16922;9591;14421;18220;21374;26868;30753;36263;43604;4,5;14792,62;0,2980
782970109;78297;78;;;;;;;;;;;;;;;;
783110101;78311;78;1461,5;18980;25120;35311;16331;12843;17395;20429;22541;28513;32927;37808;46839;3,6;15318,79;0,2780
783110102;78311;78;1432,6;15522;23023;31412;15890;8636;13101;17119;20049;26509;29601;33687;42521;4,9;15282,03;0,3111
783110103;78311;78;1465,1;18849;26874;36551;17702;12766;17237;20202;23699;30030;34030;38626;47191;3,7;15650,48;0,2812
783110201;78311;78;1533,4;18067;25215;34809;16742;12782;15926;19444;22069;28499;32271;37938;47822;3,7;17149,22;0,3008
783110202;78311;78;1394,3;18990;26858;38045;19055;13523;17245;20621;23774;30343;34911;41396;50172;3,7;23829,23;0,3115
783110203;78311;78;1431,0;20429;28413;40483;20054;13161;18395;21687;25082;32693;38028;43142;51008;3,9;18857,14;0,3007
783110301;78311;78;1703,3;17126;25764;38546;21420;10449;15596;18460;22345;30483;35504;41925;55293;5,3;24115,86;0,3547
783110302;78311;78;1579,3;14131;22729;33900;19769;6574;11323;16002;19468;26412;30826;36512;44483;6,8;17743,01;0,3537
783110303;78311;78;1553,2;15266;24390;34263;18997;8785;13477;17333;20713;28136;31375;37027;46914;5,3;16812,75;0,3244
783110401;78311;78;1364,5;20306;26590;34254;13948;15506;19173;21556;23993;29366;32587;36546;44142;2,8;12394,52;0,2357
783110402;78311;78;1371,8;19921;28360;38254;18333;12988;18288;21102;25087;32180;36172;41219;48334;3,7;16570,70;0,2773
783110403;78311;78;1486,0;11775;19670;31174;19399;6239;10169;13223;16653;23427;28218;34384;43496;7,0;18880,45;0,3714
783110501;78311;78;1427,3;20924;27109;34527;13603;14688;19395;22444;24907;29543;32805;38057;46211;3,1;13785,46;0,2446
783110502;78311;78;2456,9;18065;27479;36822;18757;11182;16046;19948;24017;30929;34771;39046;47699;4,3;16575,70;0,2956
783350101;78335;78;2912,7;14318;20789;27979;13661;9785;12993;15935;18598;23073;26408;29610;36462;3,7;16192,73;0,2909
783350102;78335;78;1622,2;11476;18091;25091;13615;7098;10249;12971;15613;20451;23455;26903;32248;4,5;12263,72;0,3127
783350103;78335;78;1797,8;11975;18149;24423;12448;7510;10681;13463;16132;20374;23039;25973;31868;4,2;9823,31;0,2831
783350104;78335;78;1848,6;7644;12107;17642;9998;4764;6907;8622;10408;14628;16489;19189;24249;5,1;7931,92;0,3234
783350105;78335;78;2471,0;9392;15395;21921;12529;5242;8185;10660;12778;17936;20456;23626;28223;5,4;10892,82;0,3224
783350106;78335;78;171,5;8842;14983;20985;12143;;;;;;;;;;;
783580101;78358;78;1552,1;24345;34355;48918;24573;15928;21982;26334;30070;39427;45493;53562;67165;4,2;30149,63;0,3218
783580102;78358;78;1406,9;25974;36840;48539;22565;17887;23918;28461;31956;40567;45279;54436;72841;4,1;27877,11;0,3114
783580103;78358;78;1586,8;19909;28759;40726;20817;11945;18033;21545;24782;32814;38094;44920;57557;4,8;19875,91;0,3156
783580104;78358;78;1734,5;20953;30456;43649;22696;12447;18183;22862;26571;35597;40327;47526;60882;4,9;22272,50;0,3208
783580105;78358;78;2733,5;20277;31734;46014;25737;11767;17858;22590;26752;37197;43167;50952;67225;5,7;28051,80;0,3578
783580106;78358;78;1812,7;19882;31270;46369;26487;11359;17440;21979;26552;36276;42439;52034;68957;6,1;39676,21;0,4036
783580107;78358;78;1597,7;27529;39595;60519;32990;17325;25638;30194;34647;46299;54799;67525;92298;5,3;40957,30;0,3725
783580108;78358;78;2005,4;22348;33446;49522;27174;13929;19867;24787;28917;39133;45140;54340;74847;5,4;41682,57;0,3828
783580109;78358;78;1232,1;27734;40487;59528;31794;19073;25075;31068;36303;46312;54732;67524;92011;4,8;49108,57;0,3825
783580110;78358;78;;;;;;;;;;;;;;;;
783610101;78361;78;1201,1;5899;10159;15272;9373;2412;5190;6690;8464;12102;13825;16433;20819;8,6;8942,26;0,3788
783610102;78361;78;678,4;5921;9139;14168;8247;;;;;;;;;;;
783610103;78361;78;1837,7;5384;9033;13415;8031;2640;4776;6029;7774;10722;12429;14432;18220;6,9;6386,03;0,3494
783610104;78361;78;1473,8;4866;7797;11900;7034;2278;4030;5305;6466;8902;10810;12752;15626;6,9;5854,70;0,3629
783610105;78361;78;196,9;4425;8836;14765;10340;;;;;;;;;;;
783610106;78361;78;735,6;6000;9198;12863;6863;;;;;;;;;;;
783610107;78361;78;996,5;5589;8452;11790;6201;2980;4781;6265;7408;9630;10993;12852;16097;5,4;5993,16;0,3387
783610108;78361;78;790,4;4523;8545;13700;9177;;;;;;;;;;;
783610109;78361;78;833,9;5769;7990;13223;7454;;;;;;;;;;;
783610110;78361;78;1525,6;6563;10997;16945;10382;3708;5646;7342;9372;12982;15586;18399;22861;6,2;8682,60;0,3657
783610111;78361;78;1468,1;5488;9548;15268;9780;1734;4313;6424;7877;11667;14036;16633;20852;12,0;7529,96;0,3837
783610112;78361;78;1924,8;8025;13482;20121;12096;4694;7025;8896;11309;15743;18544;21984;27303;5,8;10055,61;0,3513
783610113;78361;78;1192,2;7000;11018;17736;10736;3018;5520;8120;9225;13139;16053;19902;24563;8,1;8957,03;0,3726
783610114;78361;78;1615,3;9154;14195;20805;11651;5079;8010;10122;12043;16691;19229;22361;28147;5,5;9984,16;0,3359
783610115;78361;78;1988,7;12980;19473;27701;14721;7679;11398;14239;16806;22393;26156;30003;36834;4,8;14688,64;0,3266
783610116;78361;78;2200,3;10730;18119;25817;15087;5087;9099;12012;15111;21170;24056;27865;34027;6,7;17151,18;0,3639
783610117;78361;78;2262,7;14901;22317;31137;16236;8133;13044;16379;19296;25299;29113;33419;40826;5,0;20018,22;0,3330
783610118;78361;78;1544,0;13543;20081;28907;15364;7675;11758;14997;17475;22724;26279;31556;39910;5,2;19500,68;0,3517
783610119;78361;78;1772,2;12513;19231;28458;15945;6105;10673;13963;16500;22390;26209;30970;40320;6,6;26483,38;0,4015
783610120;78361;78;1504,5;13668;20403;28305;14637;7797;11954;15427;17918;22679;26324;29866;37645;4,8;23833,35;0,3467
783620101;78362;78;1320,2;8607;13463;19958;11351;5255;7476;9489;11668;15957;18217;21240;25588;4,9;8402,74;0,3180
783620102;78362;78;2519,4;14300;20137;26862;12562;8966;12428;15688;17813;22450;25026;28161;33435;3,7;11959,41;0,2729
783620103;78362;78;1724,4;13784;20271;27452;13668;7634;11942;15252;18172;22858;25343;29425;37460;4,9;18427,09;0,3289
783620104;78362;78;1187,4;15932;22278;28850;12918;11415;14728;17384;20075;24198;27258;30556;35091;3,1;10362,47;0,2460
783620105;78362;78;1674,2;8372;14496;21954;13582;4676;7356;9382;12052;16752;20509;24028;30334;6,5;18678,32;0,3784
783620106;78362;78;1129,3;13932;20634;27610;13678;10281;12667;15517;17896;23332;25990;29994;35537;3,5;12363,12;0,2842
783620107;78362;78;1959,1;6715;10818;16462;9747;3841;5642;7442;9190;12771;15115;18455;22543;5,9;9437,03;0,3562
783620108;78362;78;1393,4;14761;20539;27352;12591;9064;13170;15950;18282;22875;25715;29010;34988;3,9;11931,53;0,2831
783720101;78372;78;2305,0;18103;25535;33015;14912;12647;16651;19779;22306;28239;31421;35303;41738;3,3;25077,91;0,2532
783720102;78372;78;1380,8;22970;33701;46728;23758;15391;21520;25809;29772;37658;43600;50526;59689;3,9;27482,36;0,3115
783720103;78372;78;1592,4;21985;29821;40893;18908;14875;19999;23741;26813;33856;38464;44229;54917;3,7;23715,14;0,3002
783720104;78372;78;1618,5;22546;30285;38791;16245;15535;20815;24514;27505;33268;36892;41771;52158;3,4;16389,98;0,2575
783720105;78372;78;1914,4;18273;27567;42020;23747;11325;16088;20285;23523;32863;38513;45990;60232;5,3;27846,96;0,3628
783720106;78372;78;1341,8;22098;33312;52610;30512;14599;20113;24606;28754;38690;46776;57773;78478;5,4;34625,45;0,3743
783720107;78372;78;1380,2;21131;30764;45580;24449;13052;19261;23031;26879;36211;42903;50175;69462;5,3;36527,32;0,3831
783720108;78372;78;;;;;;;;;;;;;;;;
783830101;78383;78;1674,9;23784;32832;44739;20955;17101;21734;25396;28570;36702;42122;47552;58708;3,4;21831,81;0,2894
783830102;78383;78;1572,3;21368;27905;37593;16225;15948;19604;22744;25386;31319;35144;40075;48270;3,0;18890,48;0,2661
783830103;78383;78;1443,2;8383;13621;21295;12912;4744;7222;9378;11432;16812;19539;23205;28306;6,0;9574,74;0,3423
783830104;78383;78;2447,8;16668;23613;30586;13918;11281;15416;18443;21247;26376;29048;32565;38675;3,4;13054,56;0,2612
783830105;78383;78;1536,1;15739;20905;27217;11478;10151;14259;16393;18853;23207;25676;29318;34865;3,4;11872,05;0,2595
783830106;78383;78;1572,4;17428;23659;30882;13454;11571;15175;18597;20706;25838;29115;32454;37990;3,3;11903,67;0,2553
783830107;78383;78;1197,1;20153;26547;34216;14063;15007;18166;21008;24191;29641;32568;36008;41608;2,8;11696,26;0,2264
783830108;78383;78;1506,7;21212;27704;37660;16448;16159;19772;22640;25618;30846;35601;40468;48307;3,0;15360,32;0,2527
783830109;78383;78;;;;;;;;;;;;;;;;
784180101;78418;78;1821,9;24477;37269;52429;27952;14903;22104;27277;32562;42877;49471;56010;68830;4,6;27177,84;0,3203
784180102;78418;78;1537,0;20949;29566;39561;18612;14152;19150;22567;25934;32838;37010;42038;51135;3,6;24230,06;0,2946
784180103;78418;78;1427,6;17373;25866;36974;19601;10635;15744;18937;21892;29732;34422;39769;49375;4,6;19485,32;0,3147
784180104;78418;78;1833,3;18315;26288;36223;17908;12101;16726;19846;23141;29634;33490;38968;48308;4,0;17245,66;0,2988
784180105;78418;78;1914,8;18280;25971;35802;17522;11719;16609;19987;22657;28647;33500;39277;48411;4,1;26032,08;0,3154
784180106;78418;78;1465,0;25175;34587;46256;21081;17852;23201;26858;30819;38301;42385;50745;61054;3,4;20732,95;0,2786
784230101;78423;78;;;;;;;;;;;;;;;;
784230102;78423;78;1660,8;19148;27415;36662;17514;12332;16668;20955;24375;30515;34801;38629;45173;3,7;15053,35;0,2751
784230103;78423;78;2738,0;17237;24891;33922;16685;10403;15239;18739;21934;28437;31745;36390;43262;4,2;14894,00;0,2892
784230104;78423;78;1955,0;20588;29023;39543;18955;13255;18401;21978;25486;32844;36846;41935;53315;4,0;16901,87;0,2842
784230105;78423;78;1162,8;11811;21585;29991;18180;6365;10380;13890;18186;24788;27883;32797;39622;6,2;14271,02;0,3371
784230106;78423;78;1357,8;15627;23101;31291;15664;9666;14003;17095;19926;25840;28819;33509;40327;4,2;12838,88;0,2877
784230107;78423;78;571,8;20990;29961;37773;16783;;;;;;;;;;;
784230108;78423;78;1230,4;19538;27177;35890;16352;13930;17870;21163;24338;30068;33871;38553;45380;3,3;14103,34;0,2595
784230109;78423;78;2255,7;21884;29936;38702;16818;15455;19647;23608;26774;33372;36608;41755;50270;3,3;25860,82;0,2733
784230110;78423;78;2415,0;20913;28351;37346;16433;14500;19007;22225;25265;31769;35435;40168;47240;3,3;16327,23;0,2644
784230111;78423;78;1138,3;24092;30682;39347;15255;17753;22600;25438;28035;33457;37242;42393;51849;2,9;15151,37;0,2379
784230112;78423;78;1271,3;18264;25162;33484;15220;10976;15959;19965;22577;28451;31391;35811;43151;3,9;13309,26;0,2687
784230113;78423;78;1396,2;15967;24351;33650;17683;9509;13765;17829;21264;27448;31051;35203;41630;4,4;13448,96;0,2856
784230114;78423;78;1239,4;25254;33334;42453;17199;18899;23574;26932;30506;36403;40059;45429;56620;3,0;17725,72;0,2480
784230115;78423;78;1145,0;20348;27429;36770;16422;13615;18391;21944;24271;30729;34399;38906;46493;3,4;18421,38;0,2769
784230116;78423;78;1067,4;25344;33649;43568;18225;17263;22923;27074;30119;36857;41545;46335;54027;3,1;16142,58;0,2448
784400101;78440;78;3351,8;11525;17954;24904;13379;6696;10059;12925;15231;20465;23465;26750;33262;5,0;11870,49;0,3167
784400102;78440;78;2957,5;10828;16976;23735;12907;5521;9617;12064;14414;19225;22248;25848;31375;5,7;13343,01;0,3405
784400103;78440;78;1589,1;10517;17395;25164;14647;6033;9208;11987;14965;20207;23326;27289;33591;5,6;15950,56;0,3403
784400104;78440;78;1261,6;9998;16532;23334;13336;5121;8926;11340;13840;19468;22061;25132;29321;5,7;10269,78;0,3202
784400105;78440;78;805,8;8555;14093;19880;11325;;;;;;;;;;;
784400106;78440;78;2209,5;7662;14442;21766;14104;4208;6411;9066;11189;17082;20078;23236;29805;7,1;11209,77;0,3740
784400107;78440;78;1306,7;10404;16410;23252;12848;6313;9144;11493;14363;18993;21179;25460;31050;4,9;10243,24;0,3109
784400108;78440;78;1684,5;5725;9415;13407;7682;3233;5216;6655;8009;10641;12309;14396;18013;5,6;6245,09;0,3296
784400109;78440;78;531,1;6291;8928;13443;7152;;;;;;;;;;;
784400110;78440;78;1179,3;5792;8854;12439;6647;3668;5116;6227;7435;9885;11667;13409;16432;4,5;5443,28;0,3077
784400111;78440;78;1190,3;6262;9913;15099;8837;3361;5684;6784;8759;11619;13646;16334;20795;6,2;7246,49;0,3452
784400112;78440;78;1842,9;7312;11742;17461;10149;4116;6559;8293;10034;13527;15858;18500;22799;5,5;7948,38;0,3309
784810101;78481;78;1258,0;13487;21127;29930;16443;8187;12355;15129;17839;23849;27455;31931;38526;4,7;13034,37;0,3039
784810102;78481;78;1461,0;22039;33639;52225;30186;13730;19633;24041;28454;40595;48102;57025;76126;5,5;40592,82;0,3866
784810103;78481;78;1352,6;17070;26606;36413;19343;10808;15244;18747;22892;30249;33670;38343;49011;4,5;16528,01;0,3063
784810104;78481;78;1116,4;15711;22481;31150;15439;9915;13805;17165;19842;25281;28905;33652;42115;4,2;14606,10;0,3066
784810105;78481;78;1138,4;22837;32513;46057;23220;16589;20748;24978;28699;37498;42553;50235;63436;3,8;24511,70;0,3075
784810106;78481;78;1279,3;19137;30956;43838;24701;12334;16421;21548;25587;35913;41072;49498;64429;5,2;62137,53;0,4151
784810107;78481;78;1707,2;17956;27664;42395;24439;9999;14674;19824;23982;33531;38472;45415;58209;5,8;23768,39;0,3581
784810108;78481;78;1735,8;20874;30531;43421;22547;14384;19336;23032;27098;34765;40212;47757;62068;4,3;25065,16;0,3267
784900101;78490;78;1481,6;21298;27883;36952;15654;15885;19410;22951;25560;31554;35237;38943;47516;3,0;24430,05;0,2777
