IRIS;COM;DEP;NBUC11;RFUCQ111;RFUCQ211;RFUCQ311;RFUCIQ11;RFUCD111;RFUCD211;RFUCD311;RFUCD411;RFUCD611;RFUCD711;RFUCD811;RFUCD911;RFUCRD11;RFUCET11;RFUCGI11
930060102;93006;93;1567,4;8259;13369;22184;13925;3833;6972;9433;11234;16546;19856;24952;30628;8,0;12008,81;0,3865
930060103;93006;93;1617,3;4157;8244;14485;10328;1132;3281;4914;6374;10419;13170;16570;23013;20,3;8899,29;0,4508
930060104;93006;93;1434,7;6754;11769;17249;10495;2998;5991;7537;9753;13941;15849;19054;26629;8,9;10241,08;0,3853
930060105;93006;93;2155,4;11397;18558;29773;18376;5636;9476;12560;15444;22107;26622;32916;44111;7,8;20008,20;0,4002
930060106;93006;93;1768,7;11302;19886;30762;19460;5618;9542;13277;16891;23725;28376;33709;42236;7,5;15874,05;0,3734
930060107;93006;93;1408,4;11613;19624;30644;19031;6470;9830;13205;16318;23187;27662;34039;44310;6,8;18282,17;0,3841
930060108;93006;93;1577,2;9350;17871;28211;18861;4009;7747;10599;14045;21499;25693;31378;41006;10,2;19985,64;0,4219
930060109;93006;93;309,9;9816;20566;29656;19840;;;;;;;;;;;
930060110;93006;93;1286,8;7515;15726;27738;20223;4001;6500;9021;11650;19669;25321;30795;41244;10,3;20929,34;0,4573
930060111;93006;93;1340,0;8011;15213;27684;19673;2848;6615;9287;11561;19188;25541;31166;39353;13,8;24570,54;0,4480
930060112;93006;93;1828,6;6817;12677;20318;13501;2553;5723;7821;9934;15510;18648;21830;27393;10,7;11981,34;0,3904
930060113;93006;93;1306,8;5365;10369;15877;10512;2360;4806;6300;8484;12009;14543;16944;21732;9,2;7742,58;0,3782
930060114;93006;93;1676,1;5514;10509;17755;12241;1298;4931;6661;8823;13717;16081;19245;23689;18,3;9534,96;0,4037
930060115;93006;93;1705,0;7801;13126;20960;13160;3680;6943;8751;10965;15651;19007;23074;28674;7,8;15876,73;0,3965
930060116;93006;93;1531,0;6651;14231;22584;15933;2802;5201;8321;11441;17699;20464;25086;31053;11,1;12889,26;0,4126
930070101;93007;93;;;;;;;;;;;;;;;;
930070102;93007;93;;;;;;;;;;;;;;;;
930070103;93007;93;1722,1;5706;9211;15644;9938;3014;4973;6546;7628;11523;13914;17173;22785;7,6;8297,02;0,3857
930070104;93007;93;1883,8;6749;10409;16677;9928;3934;5960;7443;9149;12749;14888;18419;25164;6,4;9366,10;0,3707
930070105;93007;93;2617,2;8792;15544;24813;16021;5128;7806;10316;12466;19106;22646;26735;32778;6,4;13066,45;0,3672
930070106;93007;93;1235,3;8743;13363;20419;11676;4175;7645;9421;11306;15866;18717;22472;27342;6,5;9715,65;0,3502
930070107;93007;93;2388,6;6610;10483;14909;8299;3134;5457;7431;8947;12074;13976;16434;20184;6,4;7187,39;0,3397
930070108;93007;93;1089,0;6623;11016;17301;10678;3256;5145;7881;9387;13564;16098;18959;23240;7,1;7749,67;0,3491
930070109;93007;93;1346,9;7508;11718;16576;9068;4051;6312;8482;10073;13436;15520;17941;22170;5,5;7044,83;0,3154
930070110;93007;93;1297,0;10710;17448;25373;14663;5870;9068;11736;14853;20096;23465;27315;35495;6,0;13240,06;0,3520
930070111;93007;93;2413,2;10585;17495;24408;13823;5236;9253;12185;14922;19850;22726;26710;32777;6,3;13423,09;0,3481
930070112;93007;93;2410,4;11150;18290;26034;14884;5329;9327;12750;15588;21320;24203;28133;35020;6,6;12564,30;0,3390
930070113;93007;93;2213,0;11518;19183;27881;16363;6283;9745;12891;15990;21966;25702;29846;37027;5,9;13680,62;0,3374
930070114;93007;93;1352,8;8335;14293;20025;11690;4667;7023;9332;11956;16445;18582;21793;27607;5,9;9414,29;0,3417
930070115;93007;93;1222,2;9360;15749;23408;14048;4677;7857;10202;12925;18035;21632;25622;30854;6,6;11928,21;0,3533
930070116;93007;93;2147,5;9415;17042;25021;15606;4586;8013;10924;14437;19987;23138;27462;34145;7,4;13295,90;0,3624
930070117;93007;93;2008,7;11106;18995;27187;16081;6334;9591;12671;16151;21825;25198;30062;35763;5,6;17628,83;0,3545
930070118;93007;93;1296,1;8064;14664;21704;13640;4364;6957;9204;11807;17401;19808;23735;29626;6,8;11253,17;0,3673
930070119;93007;93;2370,9;7976;14146;22256;14280;4500;6825;9539;12042;17105;20163;24294;29455;6,5;12428,89;0,3713
930070120;93007;93;1388,0;6797;11428;17103;10306;2657;5901;7918;9346;13171;15928;18718;23177;8,7;8069,17;0,3562
930070121;93007;93;1268,2;7030;11714;19086;12056;3239;5642;8013;10018;14089;17134;20982;25824;8,0;9212,00;0,3715
930080101;93008;93;1801,9;7938;12792;19876;11938;3722;6710;8579;10437;15069;18277;21602;27433;7,4;10061,40;0,3688
930080102;93008;93;2398,5;9155;14760;23410;14255;4868;7833;10324;12512;17666;20605;25620;32434;6,7;22316,99;0,4001
930080103;93008;93;1343,0;5799;9396;14332;8533;2627;4934;6517;7709;10741;13066;15662;19638;7,5;6844,21;0,3614
930080104;93008;93;1151,3;7226;12774;18023;10797;2324;5801;7982;10011;14848;17188;19694;26261;11,3;9747,67;0,3743
930080106;93008;93;2221,9;9137;16029;23380;14243;4438;8044;10576;13291;18500;21525;25647;31469;7,1;11638,69;0,3552
930080107;93008;93;1723,8;7768;13563;21718;13950;3271;6293;8887;10890;16294;19310;23555;29840;9,1;12647,64;0,3887
930080108;93008;93;1152,0;3877;8191;13601;9724;865;3154;4561;6334;9972;12315;14764;18455;21,3;6951,57;0,4178
930080109;93008;93;1085,0;4598;8312;13134;8536;490;3569;5566;6607;9756;12021;14592;18568;37,9;6859,82;0,4040
930080110;93008;93;2093,2;7382;12988;19236;11854;3135;6468;8811;10739;15321;17969;21157;27011;8,6;12734,95;0,3833
930080111;93008;93;1340,6;7113;11352;17802;10689;2769;6049;8190;9749;13646;16141;19731;25047;9,0;9833,63;0,3774
930080112;93008;93;2557,1;6324;10621;16640;10316;2993;5508;7173;8761;12911;15475;18571;23513;7,9;8424,02;0,3730
930080113;93008;93;1251,4;6405;9833;14481;8076;3226;5800;7199;8556;11348;13185;15801;19817;6,1;7317,55;0,3470
930080114;93008;93;3018,5;6338;10898;16009;9671;3349;5796;7096;9166;12578;14812;17807;23516;7,0;8506,40;0,3651
930080115;93008;93;2353,2;6401;11758;18987;12586;3463;5387;7556;9695;14579;17495;21018;26188;7,6;9569,88;0,3806
930080116;93008;93;900,1;7879;12857;19391;11512;;;;;;;;;;;
930080117;93008;93;1276,4;5261;8912;14043;8782;2001;4292;5904;7268;10428;12702;15306;19786;9,9;6850,34;0,3770
930080118;93008;93;723,9;5842;10106;16047;10205;;;;;;;;;;;
930080119;93008;93;2274,1;6624;12030;18658;12034;3064;5616;7480;9878;14187;16833;20312;26183;8,5;10749,99;0,3903
930080120;93008;93;1363,6;8324;13003;18821;10497;4295;7616;9409;11298;14739;17293;19890;24685;5,7;8326,23;0,3241
930100101;93010;93;1198,6;7617;14764;20627;13010;3469;6752;9110;11491;16468;18517;22232;27900;8,0;10493,20;0,3631
930100102;93010;93;627,9;6321;10788;17506;11185;;;;;;;;;;;
930100103;93010;93;1524,6;4271;8093;13129;8858;750;3369;4866;6336;10203;12054;14416;18041;24,1;7073,59;0,4116
930100104;93010;93;1389,1;5827;10175;15399;9572;1724;5040;6575;8619;11873;14118;16876;21097;12,2;8183,32;0,3829
930100105;93010;93;1337,5;8305;14833;21431;13126;4680;7692;9771;12324;17046;19666;23262;29065;6,2;11005,26;0,3513
930100106;93010;93;1542,9;5602;10106;17233;11631;2516;4896;6526;8539;12077;15361;18914;23507;9,3;9123,60;0,3999
930100107;93010;93;1365,3;7365;11600;17082;9717;4012;6451;8173;9887;13196;15300;18808;22464;5,6;8028,17;0,3394
930100108;93010;93;;;;;;;;;;;;;;;;
930100201;93010;93;1671,2;8258;14379;23552;15294;3798;6536;9198;11606;17246;21315;26331;33953;8,9;12816,27;0,3969
930100202;93010;93;2525,6;9655;17033;24975;15320;5566;8428;11304;14255;19887;23032;26856;33304;6,0;13261,16;0,3509
930100203;93010;93;1700,2;10000;17802;27119;17119;3864;8291;11244;14485;21397;24995;29704;37189;9,6;15822,91;0,3816
930100204;93010;93;2027,4;8837;17143;25590;16753;3800;7448;10748;13607;20000;23587;28048;35130;9,2;13687,30;0,3818
930100301;93010;93;1379,5;14191;23519;32578;18387;7450;12291;16438;19733;26763;30622;34937;43593;5,9;19160,47;0,3360
930100302;93010;93;2712,9;9311;16448;25151;15840;5056;8433;10533;13643;19236;23057;27286;33769;6,7;12472,30;0,3542
930100303;93010;93;1409,9;10179;17674;26747;16568;5494;8935;11783;14115;20578;24745;29725;36287;6,6;13037,79;0,3581
930100304;93010;93;1712,2;5680;10898;18504;12824;1546;4353;6791;8870;13570;16859;21353;26856;17,4;11121,73;0,4298
930100305;93010;93;1983,2;7525;16671;26743;19218;3267;6148;8961;13026;20029;24505;29128;35506;10,9;13277,60;0,3998
930100401;93010;93;1647,7;9777;16490;24111;14334;3871;8205;11120;13777;19412;22317;25334;31554;8,2;11630,87;0,3559
930100402;93010;93;1338,1;6978;11599;17949;10971;3021;5775;7803;9440;13982;16548;19999;24739;8,2;9608,98;0,3802
930100403;93010;93;1388,2;5195;10479;16356;11161;1852;4124;6336;8075;12511;14894;18428;23960;12,9;8711,88;0,4064
930100404;93010;93;1789,5;9050;15399;22669;13619;4190;8172;10495;12989;18126;21146;24592;29556;7,1;10837,61;0,3496
930100405;93010;93;1535,8;9603;17588;25903;16300;4319;8045;11515;14540;20449;24028;28138;34390;8,0;12513,53;0,3618
930130101;93013;93;;;;;;;;;;;;;;;;
930130102;93013;93;1304,0;9010;15106;23908;14898;4816;7860;10060;12489;17963;22187;25931;32827;6,8;12284,85;0,3717
930130103;93013;93;1571,4;8975;16786;24989;16014;4278;7317;10500;13799;19453;23051;27369;35630;8,3;15161,33;0,3931
930130104;93013;93;1419,4;8076;13462;21087;13011;4920;7084;9230;11401;16191;19597;23035;30046;6,1;10836,31;0,3639
930130105;93013;93;1468,8;9292;17374;26644;17352;5787;8468;10578;13789;20449;24404;28880;36997;6,4;14656,79;0,3765
930130106;93013;93;2165,9;8285;15829;24359;16074;3786;6878;9752;12668;19116;22540;26536;33126;8,7;14767,63;0,3910
930130107;93013;93;1497,1;7794;14687;22527;14733;2715;6651;9002;11954;17512;21103;25007;32533;12,0;14978,29;0,4051
930140101;93014;93;;;;;;;;;;;;;;;;
930140102;93014;93;411,5;3107;7542;12255;9148;;;;;;;;;;;
930140103;93014;93;1511,2;3735;7371;11707;7972;870;2937;4394;5786;8900;10570;13720;18587;21,4;7366,79;0,4383
930140104;93014;93;2105,5;4429;8003;12400;7971;1598;3728;5261;6599;9827;11383;13510;16961;10,6;6180,24;0,3774
930140105;93014;93;889,8;3394;6892;9857;6463;701;2682;4147;5077;8120;9346;11432;14346;20,5;5572,48;0,4096
930140106;93014;93;1494,6;7371;12230;18454;11083;3320;5638;8325;10048;14205;17128;20425;25145;7,6;8922,57;0,3614
930140107;93014;93;1723,7;10175;17648;25624;15449;5539;9199;11385;14438;20520;24163;28253;34890;6,3;13323,92;0,3537
930140108;93014;93;1315,2;11021;18410;26989;15968;4921;9520;13201;16153;21696;24744;29816;38368;7,8;15535,80;0,3667
930140109;93014;93;1632,3;2878;6235;9633;6755;19;1965;3516;4961;7386;8668;10599;14508;763,6;5938,31;0,4451
930140110;93014;93;1866,7;4386;7775;12823;8437;858;3521;5105;6567;9082;11388;14608;19589;22,8;7632,25;0,4227
930140111;93014;93;1118,1;3476;7905;13134;9658;541;2457;4308;5963;9481;11688;14779;20304;37,5;8512,12;0,4646
930140112;93014;93;1831,9;9403;16589;23882;14479;4747;8274;10748;13838;19082;22083;26051;32406;6,8;12253,18;0,3523
930140113;93014;93;1680,5;4449;8585;14147;9698;1857;3778;5496;6909;10696;12941;15976;21309;11,5;8129,06;0,4189
930270101;93027;93;275,1;6503;12785;17378;10875;;;;;;;;;;;
930270102;93027;93;;;;;;;;;;;;;;;;
930270103;93027;93;1601,7;6438;12013;18904;12466;2971;5568;7423;9875;14386;17431;20659;25791;8,7;10047,84;0,3854
930270104;93027;93;1888,5;6795;10881;16573;9778;3312;5741;7590;9011;12682;15275;18000;23277;7,0;8588,38;0,3640
930270105;93027;93;2553,0;7410;12410;18325;10915;3677;6361;8392;10359;14462;16956;20798;26585;7,2;9796,79;0,3658
930270109;93027;93;2127,3;7110;12203;18791;11681;3735;6000;8057;10270;14573;17460;20960;26559;7,1;10257,24;0,3766
930270110;93027;93;1840,3;4766;7852;12918;8152;1772;4000;5320;6577;9433;11357;13950;18915;10,7;7659,33;0,4074
930270111;93027;93;2218,9;4853;7881;13000;8147;1336;3840;5493;6720;9520;11801;14519;18766;14,0;6737,74;0,3948
930270113;93027;93;1995,5;7244;11200;16808;9564;3744;6233;8052;9584;13165;15621;19217;25714;6,9;9411,20;0,3679
930270114;93027;93;2745,6;5066;9563;15113;10047;1200;4060;6064;7713;11698;13797;16725;21863;18,2;7897,01;0,3986
930270115;93027;93;2085,7;5411;10229;16775;11364;1274;4376;6256;8318;12416;15033;18362;24099;18,9;9343,09;0,4153
930270117;93027;93;2222,8;6857;12389;19172;12315;3894;6053;8013;10278;14447;17139;20927;27503;7,1;10130,51;0,3752
930270118;93027;93;2054,0;6218;10325;18148;11930;3604;5477;7205;8486;13441;16237;20191;26304;7,3;10894,65;0,4071
930270119;93027;93;1002,3;6897;11139;17479;10582;2633;5618;7744;9101;12722;15706;19471;25360;9,6;10747,96;0,3952
930290101;93029;93;1581,4;7630;14628;22983;15353;4248;6424;8556;11335;17676;21082;25597;31995;7,5;12766,57;0,3941
930290102;93029;93;1782,0;10275;18022;27491;17216;5154;8769;11506;14763;20967;25131;29755;36557;7,1;13322,29;0,3558
930290201;93029;93;1600,1;9829;16964;25685;15856;3921;8073;11165;13989;20284;23438;28388;35596;9,1;15157,50;0,3754
930290202;93029;93;1403,5;12213;19311;27053;14840;6521;10145;13723;16154;21914;25229;29761;35757;5,5;13623,47;0,3336
930290203;93029;93;1626,5;11103;18873;26823;15720;6459;9658;12282;15653;21657;24884;29757;36119;5,6;15355,94;0,3522
930290301;93029;93;1758,6;10077;17654;24179;14102;4264;8246;11385;14672;20413;22855;25850;31315;7,3;12004,07;0,3377
930290302;93029;93;1425,0;9162;16971;24315;15153;3427;6890;10681;14071;20430;22724;25943;30402;8,9;11325,12;0,3522
930290401;93029;93;1984,2;8710;14558;22014;13304;3828;7285;9838;12432;17160;20205;24336;30392;7,9;13020,50;0,3741
930290402;93029;93;1459,3;6624;12405;20883;14259;3360;5218;8045;10030;15325;18094;23114;29105;8,7;11701,33;0,4067
930290403;93029;93;1254,0;8448;13681;20680;12232;3844;7051;9555;11621;15886;18980;22818;30143;7,8;10924,64;0,3669
930290501;93029;93;1504,8;10477;18304;25355;14878;5816;8838;12000;14629;21275;23972;27871;34695;6,0;12297,34;0,3364
930290502;93029;93;1302,9;9966;18052;27048;17082;4365;8627;11606;14484;21196;24789;29639;37210;8,5;15952,36;0,3875
930290503;93029;93;1501,0;11340;18667;26620;15280;4688;9678;13148;15586;21837;24688;28347;34833;7,4;16800,50;0,3632
930290601;93029;93;1438,6;8642;14626;21262;12620;3983;7303;10109;12257;17095;19725;23081;27732;7,0;9475,82;0,3379
930290602;93029;93;2311,3;9408;15447;21605;12197;4803;8119;10380;13156;17695;20424;23299;28440;5,9;9330,01;0,3226
930290603;93029;93;2398,8;10690;18899;26649;15959;5465;8994;12580;15586;21658;24933;28788;36691;6,7;15954,56;0,3652
930290604;93029;93;1543,5;11441;19251;27376;15935;6675;10194;13292;16387;22040;25501;29413;35530;5,3;14867,12;0,3279
930290701;93029;93;2417,0;6435;11526;17852;11417;2280;5370;7533;9422;13808;16373;19795;24564;10,8;9191,71;0,3840
930290702;93029;93;;;;;;;;;;;;;;;;
930290703;93029;93;1467,1;9972;16838;26090;16118;4575;8469;11153;13914;19829;23386;29187;35259;7,7;14380,06;0,3832
930290704;93029;93;1618,7;9268;15737;22715;13447;4873;7883;10453;12925;18725;21198;24575;29365;6,0;11163,42;0,3494
930290801;93029;93;1718,0;6443;10830;16679;10236;1676;5265;7270;9141;12801;15348;18627;22446;13,4;8160,92;0,3743
930290802;93029;93;1302,6;7517;11981;18935;11418;3575;6411;8153;9901;14317;17099;20616;28522;8,0;10593,25;0,3838
930290803;93029;93;1212,5;6936;12620;20005;13069;4115;5853;7525;10124;15044;18641;23009;30499;7,4;12975,93;0,4053
930290804;93029;93;416,1;6871;11608;18046;11175;;;;;;;;;;;
930290901;93029;93;1164,4;8991;17922;26221;17230;4963;7836;10444;13595;20824;24173;28091;34289;6,9;31003,73;0,3881
930290902;93029;93;1669,0;7560;13301;19270;11710;3695;6243;8332;10638;15454;17799;20643;25172;6,8;8716,87;0,3473
930290903;93029;93;1843,0;8866;16268;23950;15084;4240;7228;10170;12809;19051;21934;25970;31420;7,4;12220,31;0,3689
930290904;93029;93;1454,8;8340;15566;24648;16309;2963;7010;9652;12372;18661;22530;27066;33559;11,3;13551,83;0,3962
930300101;93030;93;2017,0;8498;15212;22073;13575;3920;7191;9643;12398;17656;20338;23731;28056;7,2;10443,53;0,3451
930300102;93030;93;1608,5;9928;16063;22978;13050;4959;8358;11192;13318;18575;21175;25065;29551;6,0;10167,16;0,3319
930300103;93030;93;1307,6;7524;12011;18965;11441;2376;6144;8524;10358;13762;16716;21196;26422;11,1;10388,75;0,3843
930300104;93030;93;1622,2;6855;12294;19039;12184;3395;5857;7996;10199;14640;17461;20982;26080;7,7;9260,82;0,3665
930310101;93031;93;1297,2;8082;13288;20253;12171;4760;6953;9470;11203;16233;18595;22552;27898;5,9;9905,62;0,3523
930310102;93031;93;1225,5;6451;11501;16871;10420;2339;5544;7465;9188;13375;15509;18573;23274;10,0;8534,95;0,3742
930310103;93031;93;1803,5;5819;9524;14999;9180;2299;4917;6528;8185;11559;13844;16603;21444;9,3;7654,93;0,3749
930310104;93031;93;1995,7;8767;17405;26604;17837;4730;7620;10186;13851;20738;24801;29806;36900;7,8;15230,72;0,3956
930310201;93031;93;1559,8;10928;17663;26197;15269;5265;9475;12219;14725;20864;24136;28549;36297;6,9;15188,03;0,3659
930310202;93031;93;1501,8;9563;16149;24387;14824;4546;8395;10988;13548;19549;22211;26605;32916;7,2;11928,95;0,3546
930310203;93031;93;1556,7;11945;21429;29603;17658;5023;10039;14060;17767;24271;27448;32701;39276;7,8;15152,03;0,3530
930310301;93031;93;2007,6;5903;10767;16957;11054;2668;5167;7229;8672;13222;15667;18595;22997;8,6;8175,90;0,3753
930310302;93031;93;1250,7;6138;10220;15852;9714;2568;4693;6998;8229;11998;14356;17560;22324;8,7;8426,27;0,3806
930310303;93031;93;2636,3;7016;11426;17747;10731;3122;6165;7912;9493;13339;15991;19431;24272;7,8;8999,31;0,3675
930310304;93031;93;2304,5;7012;12335;18969;11957;3490;5819;7942;10252;14518;17230;20847;26535;7,6;9708,52;0,3718
930310401;93031;93;2043,4;6894;11537;17608;10714;3937;6077;7858;9520;13545;16076;19465;24680;6,3;8950,94;0,3608
930310402;93031;93;1353,9;8618;14733;21858;13240;3808;7381;9520;11991;17855;20666;24040;29792;7,8;10552,25;0,3547
930310403;93031;93;2071,6;8534;13709;20961;12427;4830;7432;9310;11302;16382;19549;23213;30283;6,3;12610,39;0,3742
930310404;93031;93;1957,0;6408;10807;16844;10436;3141;5854;7076;8919;13049;15570;18626;23361;7,4;8244,34;0,3659
930310405;93031;93;930,0;6310;10924;17622;11312;3410;5398;7236;9288;13141;15576;18859;23923;7,0;9410,36;0,3794
930310501;93031;93;1459,1;7719;13622;20454;12735;3279;6523;8663;10721;15681;18751;22366;27172;8,3;11836,43;0,3771
930310502;93031;93;1938,4;8400;14799;23561;15161;3953;7037;9495;12313;18383;21830;26343;32355;8,2;12851,75;0,3846
930310601;93031;93;2697,8;11538;19297;28675;17137;5918;9968;13143;15995;22473;26321;31271;38954;6,6;15614,35;0,3556
930320101;93032;93;1290,0;9565;16421;24655;15090;4935;8434;11142;14005;19246;22649;26599;33072;6,7;15533,70;0,3781
930320102;93032;93;1635,3;14972;23298;32719;17747;8479;12809;16900;20347;26561;30563;35439;44959;5,3;16280,71;0,3275
930320103;93032;93;1259,8;15077;23379;31125;16048;8401;13550;17374;20274;26242;29379;33117;38734;4,6;17677,04;0,3130
930320104;93032;93;1606,8;10450;17023;26193;15743;5728;9354;11211;14278;20985;24679;29092;35703;6,2;13354,49;0,3558
930320105;93032;93;1369,8;14738;24015;32027;17289;7162;12343;17591;21393;27232;30858;34179;43495;6,1;17570,20;0,3302
930320106;93032;93;1294,4;8400;14940;23030;14630;4454;7137;9658;12227;17662;20941;25212;31172;7,0;12061,31;0,3714
930320107;93032;93;2344,6;8147;13307;19796;11649;4575;7180;8994;11114;15915;18299;21696;26422;5,8;8998,16;0,3374
930320108;93032;93;1480,5;18047;24346;31785;13738;11670;16475;19377;22018;26795;30394;33714;40960;3,5;12293,21;0,2606
930320109;93032;93;1285,5;16161;23944;33851;17690;8108;14087;18511;21497;27442;31128;36417;46495;5,7;18714,76;0,3360
930320110;93032;93;1478,6;16917;25901;35245;18328;10731;15296;18987;22268;29051;33151;38107;49979;4,7;25070,74;0,3324
930320111;93032;93;1706,9;18378;25000;33186;14808;11519;15947;19816;22842;27730;31248;35228;41268;3,6;20233,23;0,2759
930320112;93032;93;2054,1;12776;19930;27186;14410;6491;10989;13978;17154;22390;25251;29245;36220;5,6;13229,15;0,3233
930320113;93032;93;1557,2;13968;23151;32621;18653;7619;12187;15807;19979;26752;30167;35057;42528;5,6;19378,54;0,3498
930320114;93032;93;1380,9;18105;26532;34968;16863;11938;16167;20493;23310;29603;32840;37311;45787;3,8;17023,89;0,2918
930320115;93032;93;1491,4;18072;25027;32661;14589;11873;16333;19344;22199;27515;30691;35566;42619;3,6;21441,08;0,2899
930320116;93032;93;1322,9;7115;11669;18369;11254;3653;6271;7822;9315;14173;17015;19713;23651;6,5;9001,54;0,3628
930320117;93032;93;1793,0;16192;23595;31152;14960;9639;14459;17862;21049;26650;29780;33711;41287;4,3;13347,38;0,2888
930450101;93045;93;1339,1;15738;24174;35037;19299;8302;12862;17424;20395;27441;32147;38114;52961;6,4;108277,94;0,4711
930450102;93045;93;1374,4;16126;23487;33097;16971;8971;14275;17863;20597;27093;30777;37595;45730;5,1;18292,19;0,3371
